BitsFlipped,OutputOnes,OutputFraction,ErrorPerN,Probability,MC_Probability,MC_Trials,LevelRealTrials,ProbRegisterClean,ProbRegisterHit,ProbMSBIntact,ProbMSBLost,Log10TrialCount
3,63,0.2460937500,-0.0039062500,4.557460361019e-01,4.594500000000e-01,20000,20516,4.557460361019e-01,0.000000000000e+00,4.557460361019e-01,0.000000000000e+00,6.1404
3,64,0.2500000000,0.0000000000,8.042577107680e-03,8.400000000000e-03,20000,20516,0.000000000000e+00,8.042577107680e-03,8.042577107680e-03,0.000000000000e+00,4.3871
3,65,0.2539062500,0.0039062500,4.665961270031e-01,4.612000000000e-01,20000,20516,4.557460361019e-01,1.085009090118e-02,4.665961270031e-01,0.000000000000e+00,6.1507
3,66,0.2578125000,0.0078125000,1.353094993707e-02,1.375000000000e-02,20000,20516,0.000000000000e+00,1.353094993707e-02,1.353094993707e-02,0.000000000000e+00,4.6130
3,67,0.2617187500,0.0117187500,4.221825253375e-05,1.000000000000e-04,20000,20516,0.000000000000e+00,4.221825253375e-05,4.221825253375e-05,0.000000000000e+00,2.1072
3,68,0.2656250000,0.0156250000,8.253998200447e-03,8.650000000000e-03,20000,20516,0.000000000000e+00,8.253998200447e-03,8.253998200447e-03,0.000000000000e+00,4.3984
3,69,0.2695312500,0.0195312500,4.221825253375e-05,0.000000000000e+00,20000,20516,0.000000000000e+00,4.221825253375e-05,4.221825253375e-05,0.000000000000e+00,2.1072
3,70,0.2734375000,0.0234375000,5.446484406952e-03,5.400000000000e-03,20000,20516,0.000000000000e+00,5.446484406952e-03,5.446484406952e-03,0.000000000000e+00,4.2178
3,71,0.2773437500,0.0273437500,4.287791272959e-05,5.000000000000e-05,20000,20516,0.000000000000e+00,4.287791272959e-05,4.287791272959e-05,0.000000000000e+00,2.1139
3,72,0.2812500000,0.0312500000,5.488372829388e-03,5.450000000000e-03,20000,20516,0.000000000000e+00,5.488372829388e-03,5.488372829388e-03,0.000000000000e+00,4.2212
3,73,0.2851562500,0.0351562500,4.221825253375e-05,5.000000000000e-05,20000,20516,0.000000000000e+00,4.221825253375e-05,4.221825253375e-05,0.000000000000e+00,2.1072
3,74,0.2890625000,0.0390625000,2.765625371059e-03,2.650000000000e-03,20000,20516,0.000000000000e+00,2.765625371059e-03,2.765625371059e-03,0.000000000000e+00,3.9235
3,75,0.2929687500,0.0429687500,8.509616526335e-05,1.000000000000e-04,20000,20516,0.000000000000e+00,8.509616526335e-05,8.509616526335e-05,0.000000000000e+00,2.4116
3,77,0.3007812500,0.0507812500,4.287791272959e-05,1.000000000000e-04,20000,20516,0.000000000000e+00,4.287791272959e-05,4.287791272959e-05,0.000000000000e+00,2.1139
3,78,0.3046875000,0.0546875000,2.681188865991e-03,2.400000000000e-03,20000,20516,0.000000000000e+00,2.681188865991e-03,2.681188865991e-03,0.000000000000e+00,3.9100
3,80,0.3125000000,0.0625000000,5.488372829388e-03,5.350000000000e-03,20000,20516,0.000000000000e+00,5.488372829388e-03,5.488372829388e-03,0.000000000000e+00,4.2212
3,81,0.3164062500,0.0664062500,4.221825253375e-05,1.000000000000e-04,20000,20516,0.000000000000e+00,4.221825253375e-05,4.221825253375e-05,0.000000000000e+00,2.1072
3,82,0.3203125000,0.0703125000,2.765625371059e-03,3.400000000000e-03,20000,20516,0.000000000000e+00,2.765625371059e-03,2.765625371059e-03,0.000000000000e+00,3.9235
3,83,0.3242187500,0.0742187500,8.509616526335e-05,1.000000000000e-04,20000,20516,0.000000000000e+00,8.509616526335e-05,8.509616526335e-05,0.000000000000e+00,2.4116
3,85,0.3320312500,0.0820312500,4.287791272959e-05,5.000000000000e-05,20000,20516,0.000000000000e+00,4.287791272959e-05,4.287791272959e-05,0.000000000000e+00,2.1139
3,86,0.3359375000,0.0859375000,3.298300979200e-07,0.000000000000e+00,20000,20516,0.000000000000e+00,3.298300979200e-07,3.298300979200e-07,0.000000000000e+00,0.0000
